%FECHA	DAY	DEM01	DEM02	DEM03	DEM04	DEM05	DEM06	DEM07	DEM08	DEM09	DEM10	DEM11	DEM12	DEM13	DEM14	DEM15	DEM16	DEM17	DEM18	DEM19	DEM20	DEM21	DEM22	DEM23	DEM24
01/01/2012	SUN	24946.9	23660.1	22075.4	20506.7	19699.4	19425.9	19282.3	19354.5	18708.2	19532.9	21023.5	22020.7	22974.1	23437.4	23248.8	21945.1	21421.6	22469.9	26093.7	27752.2	28227.6	28867.4	28416.7	26122.7
02/01/2012	MON	23130.5	20837.4	19393.8	18435.6	18048.2	19355.9	21680.6	24821.2	27956.4	29731.2	31787.7	32194.6	31841.4	32011.1	30675.9	29946	30217.1	30842	33176.5	34288.5	34369.5	34084.3	32297.6	29737.9
03/01/2012	TUE	26779	24081	22677.8	22188.7	21919.5	22528.1	25010.4	28125.9	31363	34036.7	34774.4	34888.3	34635.8	34293.4	33245.5	31743.1	31606.7	32633.9	35583.8	36188	36287.7	36356.9	34214.7	31016.2
04/01/2012	WED	27674.3	25569.5	23501	22764	22894.3	23612.3	25815.9	28893.5	32329.3	34709.8	35306.8	35356.5	34743.7	34095.5	33135.8	32209.1	32205	33283.2	36119.1	36252.7	36285.9	36019.4	34262.6	30996.4
05/01/2012	THU	28252.8	25737.6	23739.2	22982.6	22911.1	23614.1	25385.1	29271.7	32333.9	34421	34996.6	34655.3	33987	33709.2	31663.9	30993.2	30792.7	30799.5	32430.8	32820.3	32362.6	31968.9	31021.4	29468
06/01/2012	FRI	27518	24717.8	22523.8	21472.2	21054.5	20962.9	20980.1	21722.6	22220.3	23759.8	25257.7	25802.3	25818.5	26138.3	25258.2	23945.7	23665.7	24250.3	26585.1	28446.5	29087.9	30051	30073.7	28117
07/01/2012	SAT	25956.8	23466.8	21759.4	20996.1	20801.8	20841.2	21835.8	22981.7	24415.3	26458.6	28126.3	28286.4	28121	28470.2	28422.4	27611.3	26969.7	27705.6	30695.6	31622.3	32599.7	32429.1	31087.2	29353.1
08/01/2012	SUN	26828.5	24513	22398.3	21235.3	21037.9	20924.3	21301.6	22095.6	22331.1	23954	26072.3	26940.8	27226.4	27659.1	27512.7	26495.3	26076.7	26828.4	30014.7	31686.1	32865.7	33254.9	32095.6	29641.2
09/01/2012	MON	26480	23433.6	22249.7	21686.4	21634.6	22660.5	25837.7	31318.6	36278.3	37287.1	37450.3	37234.8	36583.3	35858.8	34184.8	33446	33963.3	34841	37523.6	38457.6	38439.1	37765.2	35335.5	32006.8
10/01/2012	TUE	28551.8	26059.8	24909.7	24361	24339.2	25081.5	27489.1	32573	37384	37797.8	38080.5	37639.5	36651.7	36659.9	35360.1	34689.1	34517.2	35787	38201.7	39299.4	39674.7	38773.2	36253.5	32479.2
11/01/2012	WED	29389.2	26762.7	25419.9	25071.3	24362.1	25051.6	28264.6	33593.7	37393.9	38107.2	38508.4	38031.8	37816.1	37246.9	35550.3	34556	34771.7	36156.7	39028.3	39995.5	40062.5	38871.5	36422	32600.5
12/01/2012	THU	29162.7	26414.5	25071.2	24448	24302.6	25332.7	28151.7	33442.7	37332.8	38339.9	38814.3	38551.2	37885.4	37202.3	36116.1	35723.5	35830.3	36973.7	39332.9	40267.2	40058.3	39201.2	36360.5	32950
13/01/2012	FRI	29983.6	27143.4	25401.7	24696.2	24882.3	25432.8	28516.8	33519.4	37439.4	38553.6	39336.7	39158.9	38327.7	37801.5	36048	35533.3	35606.5	35892.9	37734.1	38895.6	38520.9	37861.9	35988.3	33423.4
14/01/2012	SAT	30561.8	27655.1	25750.2	24686	24259	23958	24462.9	26188.1	27917.5	30321.8	33126.9	33213.3	32699.8	32493	32244.2	31001.3	30398.3	30587.3	33451.4	34897.5	35063.7	34788	33312.2	31433.9
15/01/2012	SUN	28591.7	25943.5	23539.7	22780.6	22162.7	22204.6	22442.3	23052.7	23626.5	25348.9	28222.3	29780.9	30258.5	31170.3	30796.7	29505.7	28995.3	29280.8	32201.4	33772.9	34638.2	34850.9	33640	31138.8
16/01/2012	MON	27516.6	25144	23611.6	23340.6	22890.7	23820.5	27000.8	33158.6	37781	38410.4	39319.4	39768.4	39359.4	39240.1	38048.1	37328.6	37128.2	38134.9	39544.9	40539.2	40083.3	38768.6	36220.4	32522.4
17/01/2012	TUE	29316.1	26873.6	25234.7	24879.5	24560.8	24882.7	27474.3	32997.1	37272.6	38678.6	38626.9	38468.5	38263.4	37755.6	36594.9	36102.2	35757.7	36280.2	38112	39901.7	39825.4	39104.6	36314.7	32972.5
18/01/2012	WED	29627.1	26978.5	25360.4	24923.1	24938.1	25454.3	28074.5	33926.7	37699.5	38640.6	38511.1	38171.4	37827.1	37180.6	35823.1	35340.1	35136.8	36178.6	38491.4	39980.9	40042.8	39348.6	36521.9	33139.6
19/01/2012	THU	30096.2	26918.9	25335.8	24669	24523.1	25320	28052.4	33668.3	37553.1	38286.3	38179.6	38003.8	37409.8	36718.6	35110.7	34347.5	34638.9	35474.2	37928.2	39282.7	39209.9	38833.6	35879.6	33104.3
20/01/2012	FRI	29466.3	26729.3	25349.8	24640.4	24624.6	25280.2	28117.3	33634.2	36765.6	37439.2	37686.3	37060.9	36686.5	35849.3	34009	33307	32775.8	33773.1	35995	37711.9	37881.8	37122.1	34995.4	32104.2
21/01/2012	SAT	29510.4	27012.1	24998.2	23980.2	23828.3	23346	24082.6	25416.5	27302.9	29628.8	31759.9	32031.8	31182.3	30927.1	30003.7	28923.6	28048	28369.6	31638.6	33489.3	34080.3	33742.3	32495.1	30560.2
22/01/2012	SUN	27944.7	25398.7	23543.2	22398	22214.3	22048.2	22529.3	23090.4	23758.4	25533.6	27219.4	27937.6	27928.4	27911.6	27603.6	26514.2	26014.1	25789.8	29929.6	32235.5	33320.1	33858.2	32383.4	29883.5
23/01/2012	MON	26505.5	24323.7	22598.3	22384.2	22400	23350.6	26652.6	32368.3	36109.7	37278.7	37069.8	36494.9	36003.2	35430.1	34053.1	33567	33562.9	34058.8	36074.2	38108.1	38266.4	37862.4	34802.6	31580.4
24/01/2012	TUE	28244.5	25997.2	24621.7	24054.3	23880.3	24848.7	27723.6	32548.6	36351.3	37057.4	37174.6	36951.1	36053	35758.8	34397.3	33697	33432.7	34069.8	36397.5	38181.5	38608.4	38041.9	35563.8	32149.5
25/01/2012	WED	28911.4	26382.3	24885.4	24318	24421	24965.7	27645.7	33186	37014.7	37506.9	37768.7	37497.9	36763.4	35952.5	34563.2	33805.5	33693	34366.3	37003.8	38953.6	39586.4	38300.5	35453.3	32141.5
26/01/2012	THU	29764.1	26871.7	25046	24482.6	24493.2	24871.1	28036.4	33435.3	36758.1	37352.3	37601.7	37638.4	37378.3	36691.9	35085.2	34663.9	34480.4	35326.7	37607.8	39316.7	39249.3	38206.2	35946.8	32803
27/01/2012	FRI	29142.1	25981.6	24586.1	24065.6	24017.7	24602.9	27301.5	32010.6	36617	37625.5	38398.8	38135.4	37870.4	37574.1	35799.6	35585.5	35142.7	35556.6	37685.9	38464.3	37689.1	37064.5	35263.5	32209.1
28/01/2012	SAT	29703.5	26560.3	24492.4	23758.8	23498	23195.1	23511.1	25142.5	26848.6	30414.5	32666.4	33276.3	32465.6	32432.7	31458.4	30565	29753.9	30190.8	32317.2	34493.7	34791.9	34639.4	33593.7	30762.7
29/01/2012	SUN	27976.3	25467.7	23388.2	22447.3	22050.8	21805.9	22173.6	22837.5	23509.8	25315.3	26938.5	28575.5	28512.9	28230.5	28479.7	27501.7	27100.6	27151.3	29699.2	32722.6	34058.1	34184.8	33124.6	29831.2
30/01/2012	MON	27180.7	24159.7	22951.2	22609.7	22465.3	23301.8	26787.5	32455.9	36612	37766.9	38419.9	37852.2	37499.7	37364.1	35455.9	34913.9	34646.2	35088.5	37742.9	39323.9	40089.7	39117.8	36855.1	32972.4
31/01/2012	TUE	29256.7	26648.9	25397.4	24750.3	24676.2	25223.9	28346.1	34196.8	37893.3	39045.6	39047.5	38861.5	38146.6	37229.5	35936.1	35344.8	35277.4	35708.2	37755.2	40028.9	40129.4	40037.1	37493.7	33632.9
01/02/2012	WED	29500	27114.7	25861.4	25066.3	24897.9	25527	28451.5	34019.6	37740	38361.6	39262.4	38811.4	38083.7	37630.9	36304.4	35814.9	35587.2	36720.1	39063	40361.2	40446.5	39096.2	36792.2	33517.1
02/02/2012	THU	29858.3	27374.3	26073.7	25183.6	25134.6	25750	28716.4	34521.6	38499.4	39036.7	40001.4	40166.4	40041.8	39693.5	38017.2	37351.6	37626.8	37841.7	39562.8	41690.4	42012.7	40748.6	38027.8	34453.8
03/02/2012	FRI	30528.2	27989.7	26339.1	25849.4	25884.7	26517.1	28835.9	35029.2	38834.4	40023.6	40882.4	40834.2	39944.1	39571.2	37824.5	36977.9	36883.9	37069.3	39116.2	41261.8	41944.7	41032.4	38450.9	35302.2
04/02/2012	SAT	32230.6	29417	26702.9	25562.9	25444.9	25197.2	25467	27001.6	29357	32172.6	35697.3	35801.2	35821.8	35652.8	34868.5	33998.7	32997.4	32946.5	35498.6	37918.1	38174.1	38072.7	36877.9	34988.7
05/02/2012	SUN	30976.7	28557.6	25872.7	24402.6	23805.2	23821.6	24198.3	24906.7	25589.9	27496.1	30137.6	32532.2	32955.1	33271.5	33089.1	31672.6	30920.1	30496.7	32304.6	35639.7	36773.8	37279.8	35643.9	33109
06/02/2012	MON	28405.3	25373.7	24232.7	23814.8	23514.8	24443.7	27255.2	32928.9	37775.6	39000.2	39780.4	40060.4	39847	39157.5	37436.2	36999.4	37069.4	37312.2	39138.9	41020.8	41250	40601.6	37805.2	33845.4
07/02/2012	TUE	29933.6	27026.4	25682	24743.1	24843.6	25326.2	27792.5	33649.6	37923.8	38869.7	39536	39889.5	39098.7	38736.6	37092.7	36469.4	35946.3	36671.5	38313.7	40792.2	41378.4	40549.3	37859	33580.5
08/02/2012	WED	30320.4	27619.3	26118.4	25402.4	25466.3	26273.3	28994.6	34853.4	38373.6	39893.8	40473.5	40736.9	40449	40032.3	38335.1	37516.5	37865.8	38975.4	40908	42748.3	42766.2	41689.9	38512.4	34654
09/02/2012	THU	30859.7	27909.5	26501.5	25878.8	25845.4	26912.2	29578.8	35532.9	39522.4	40597.1	41391.3	41431.1	40788	40580.1	38526.6	38025	37886.6	38257.6	40691.4	42581.9	42831.5	42061.4	39400.3	35727.8
10/02/2012	FRI	31265.4	28434.3	27323.8	26415.8	26125.4	26866.6	29782.1	35265.8	39282.1	40863.7	41230.6	40643.4	39929.2	39467.3	38506.9	34366.3	33853.7	34901.8	36544.4	38033.8	37976.3	38480.1	37029.3	34280.4
11/02/2012	SAT	32274.6	28953.9	26600	25537.8	25071.5	24774.2	25338.9	26929	28621	32133.7	34686.1	34594	34093.9	34220.5	33236.7	31975.3	31346.5	30600.1	32617.2	36838.3	37471.7	37569.1	35597.3	33262.2
12/02/2012	SUN	30415.1	27462.2	25377.4	24117.7	23080.1	23081.2	23570.5	24506.4	24549.9	27572.2	30074.3	31185.7	31169.9	31583.7	31486.3	29877.1	29501.8	28729.3	31704.5	35104.4	36965.1	37338.1	35588.5	33259.1
13/02/2012	MON	28932.6	26096.7	24672.3	23920.8	23803.1	24554.8	28409.2	33836.3	38434.5	40347.2	41465.6	41620.9	40745.6	39671.4	38499.5	38146.1	38122.7	38554.6	40536.5	42629.5	43010.2	41504.9	38636.9	35047.2
14/02/2012	TUE	30859.4	28247.9	26244.9	25799.5	25466.4	25984.5	29193.2	34905.9	38381.8	39838.4	41229.3	41289.5	40362.2	40055.7	38586.6	37931.8	37768.6	38141.8	39402	41849.7	42987.7	41123.3	38302.8	34338.7
15/02/2012	WED	30692.2	28286.9	26253.8	25680.9	25231.4	26848.9	29201.1	34179.1	38073.2	39660.1	40116.6	39456.7	38996.4	38873.2	37099.4	36575.1	36503.8	36590.5	37866.9	41204.3	41765.7	40820.5	38264.7	34430.2
16/02/2012	THU	31057.7	27508.4	26095.8	25513	25414.4	26103.4	28791.9	33958.5	37382	38715.8	39435.2	39253.2	38615.7	38115.2	36758.9	33941.8	33600.9	34422	36139.9	37934.3	38055.7	38593.7	36922.8	32347.1
17/02/2012	FRI	30467	27847	26259	25706	25448	26022	28652	33917	37316	38952	39375	39038	38074	37470	35703	35017	34846	34947	35850	39136	39703	39042	37127	33951
18/02/2012	SAT	30968.6	27926.1	25988.1	25056.1	25042.3	24834.1	24979.8	26509.5	28124.2	31151.8	33454.7	33585.8	32795.9	32683.3	31315.1	30131.6	29557.2	29463.7	31195.9	34664.6	35597.5	35116.8	33693.5	31887.1
19/02/2012	SUN	29078.7	26081	24310.5	23312.9	22618	22559.7	22948.8	24177.4	23778.9	26128.6	28717.6	29436.7	28943.3	29259.3	28567.6	27218.5	26822	26307.6	28203.5	32672.2	34230.9	34631.1	33295.1	30556.1
20/02/2012	MON	27556	25059	23935	23425	23407	24214	27271	32386	36453	37892	38457	38338	37631	37175	35592	34135	33816	33948	34776	38177	39061	38426	36058	32744
21/02/2012	TUE	28710.5	27025.8	25542.1	25040.1	24959.7	25644.8	28481	33314.8	36719.2	37611.5	38077.2	37534.9	37316.9	37019.5	34839.7	34258.8	34195.6	34001.5	35700.9	38678.6	39722.3	38761.1	36526.5	32987
22/02/2012	WED	29969.8	27067.7	25547.5	25175.5	25100.3	25824.5	28970.6	33673	37037.8	38204.4	38358.5	38248.9	37177.8	36552.4	35199.2	34300.8	34090.5	34142.7	35558.2	38782.2	39753.9	39392.5	36757.9	33015.6
23/02/2012	THU	29972.4	27234.4	25767.1	25150.9	24907.5	25497.7	28249.2	33354.1	36407	37414.5	37837.3	37230.9	36751.4	35867.5	34278.4	33649.8	33355.3	33483.1	34654.8	37790.8	38903.9	38247.1	35778.1	31831.5
24/02/2012	FRI	28806.1	26938.7	25072.5	24368.4	24358.6	25049.1	28510.7	32987.3	35817	36661.6	36993	36401.8	35590.8	35299.3	33373.2	32312.2	32042.3	32026.2	32853.7	36283.6	37020.5	36390.6	34264	31489
25/02/2012	SAT	29476.3	26736	24816.6	24055	23617.1	23335.4	24011.8	25082.6	26622.7	29290.9	31351.2	31335.3	30750.7	30380.5	29572.5	28481.5	27601	27429.1	28953	32225.7	33719.8	33675.8	32385.1	30281.3
26/02/2012	SUN	27557.3	24775.3	22806	21941.7	21571.6	21808.9	22133.5	22634.2	22420.9	24561	26611.7	27528.5	27258.8	27062.1	26608.9	25233.1	24120.4	23843.2	25793.1	29777	31764.4	32165.6	30481.8	28117.7
27/02/2012	MON	25893.3	23275	22085.5	21910.9	21937.3	22699.1	25243.9	30097.4	33438.6	34669	35150.6	34878.6	34216.9	33707.1	32097.4	31425.4	31337.2	31177	32146.6	35435.2	36341.6	35803.7	33387.3	30037.7
28/02/2012	TUE	27208.1	25227.9	23981.1	23447.6	23287	23955.3	26617.4	30355.2	33338.3	33917.8	34533.8	34204.1	33680.7	33160	31684.9	30988.9	30477	31079.6	32528.4	35520.1	34794.5	35291.5	33598.5	30105.1
29/02/2012	WED	27406	25250.1	23753.2	23381.6	22977.8	23872.2	26709.3	30896.5	34002.5	35100	35098.5	34470.3	33969.7	33576.7	32335.2	31450.5	30946.1	31047.7	32145.5	35641.9	36807.8	35608	33258.1	29904
01/03/2012	THU	27558	25293.3	24168.4	23470.8	23495.5	24501.1	26693.7	31053.6	33605.8	34860.5	34766.6	34675.7	34235.9	33893.9	32493.3	31801.7	31778.2	31545.7	32728.5	35641.8	36774.7	36231	33604.3	30015
02/03/2012	FRI	27419.9	25130.5	23871.5	23349.7	23254	24036.2	26834.4	31078.3	33770.8	34684.6	35663.6	35647.7	35090.4	34825	33429.9	32673.2	32222	32105.9	33196.8	35666.1	36445.8	35045.8	32850.3	30297
03/03/2012	SAT	28459.6	25392.6	23926.4	23128.3	22631.5	22623.1	23119.1	24105.8	25895.2	28868.3	30686.6	30567.4	29993.6	29744.7	29220.6	27843.8	27012	26949.5	27725.5	30439.2	32266.3	31941.1	30561.1	28300.7
04/03/2012	SUN	26571	24362	22534	21659	21224	21271	21650	21879	22048	23758	26074	26973	26561	26865	26688	25481	24708	24360	25019	28501	30853	31360	30351	27900
05/03/2012	MON	24721.2	22596.8	21543.8	21207.3	21131.4	21755.1	24708	29417.7	32651.8	34321.7	35121.7	34755.2	34123.8	33919.8	32556.8	31802.5	31325.6	31236.3	31762.3	34999.3	36370.4	35536.2	32814.1	29542.3
06/03/2012	TUE	27051.7	25017.9	23770.5	23399.7	23280.3	24013.1	27019.8	30930	33926.5	35762.4	35731.1	35976	35684.1	35186.8	33762.4	32513.3	32108	32066	32558.2	35880.7	37677.9	36249.7	33639.4	30422.5
07/03/2012	WED	27130.4	25598.1	24598.5	24141.8	23856.1	24828.5	27737	31618.2	34436.3	35503.2	35846.3	35357.7	34824.2	34528.7	32777.6	32248	32425.7	32550.4	32857.2	37000.4	37485.5	36849.8	34072	30623.5
08/03/2012	THU	27702.7	25482.9	24612.5	23927.3	23886.4	24407.9	26852.4	31283.3	34132.1	35056.6	35928.4	35609	35247.5	34029.9	32597.4	31759.5	31975.2	32200.6	32797.4	36405.2	37625.4	36472.3	33730.2	30031.8
09/03/2012	FRI	27953.2	26090.5	24971.5	24268.3	24034	24795.9	27257.7	30742.8	33445.7	35095.7	35531.7	34912.5	34733	34103.5	32279.2	31397.3	30934.3	31223.6	31435.5	34595.5	36114.4	35137.9	33071.1	29918.6
10/03/2012	SAT	28256.3	26207.2	24390.9	23300.6	22907.9	22732.7	23577.1	24298.2	25673.9	28038.6	30380.7	30570.9	29760.7	29509.8	28542.9	27478.2	26673.6	26179.1	26566	30036.3	32439.8	32123.7	30885.2	29250.7
11/03/2012	SUN	26443.2	24394.3	22489.4	21795.8	21464.3	21406.6	21508	21890.1	21914.9	24270.8	26056.8	26399.9	26013.6	25990.3	25867	24409.7	23974	23504.8	24416.6	28379.7	31282.5	31395.8	30369.7	27809.6
12/03/2012	MON	25057.2	23065.2	22030.1	21561.1	21412.4	22218.2	25565.9	29151.1	32485.3	34158	34324.9	34054.4	33450.1	32962.6	31643.8	31027.3	30643.8	30608.8	30912.7	33395.9	35832.2	35285	32387.4	29171.2
13/03/2012	TUE	26742.6	24144.3	23079.4	22971.8	22994.1	23527.4	26232.7	30042.5	32795.7	34019.5	34135.8	33609.4	33165.9	33062.1	31590.1	31205.6	30628.5	30609.1	31134.7	33887.8	35676.8	35130.4	32565.6	29298.3
14/03/2012	WED	26786.5	24447.9	23500.2	22956.3	22913.1	23559.9	26039.7	29920.6	32171.5	33158.4	32996.6	32992.8	33090.2	32459.2	31212.6	30317.3	30132.6	30119.9	30714	33353.7	35436.3	34065	31436.6	28518.7
15/03/2012	THU	25933.5	24476.9	23193	22922.9	23095.4	23438.8	26055.2	29488.6	31870.1	33169.8	33509	33225	33356.8	33129.7	31621.1	30806.9	30334.1	30384.4	30695.9	33896.4	35402.6	34073.7	31492.5	28756.8
16/03/2012	FRI	25961.4	24430.7	23456	23119.2	23090.9	23587.7	25937.8	29117.4	31921.8	33299.1	33896.7	33617.4	33365.2	32927.4	31237.8	30549.5	30231.1	30099.9	30282.1	33027.6	34200.7	33400	31428.8	28512
17/03/2012	SAT	26944.2	24760.7	23167.9	22502.2	22217.1	22062.5	22404	22669.6	24685.6	27543.6	29431.5	29216.1	29203.2	28901.5	28024	26913	24996.6	25424	27196.5	28656.9	29678.9	29587.7	28618.3	27350
18/03/2012	SUN	25271.8	23315.2	22003.1	20797.6	20526.9	20435.6	20741.5	20511.5	21663.1	23602.9	24973.2	25799.6	25591.5	25712.5	25269.5	24020.7	23400.4	23281.4	23784.2	27185.9	30372.3	30111.4	28668.6	27098.1
19/03/2012	MON	24670.5	22910.4	21562.8	21034	20996.2	21527.8	23272.7	25552.8	27648.2	28941.5	29999.9	30329	30536.7	29904.8	28659.5	28105.5	27602.2	27221.9	28071.9	31135.9	33362.8	33010.5	30954.2	27641.6
20/03/2012	TUE	25411.7	23909.5	22966	22493.2	22272.1	23323	25894.6	29397.6	32555	34979.1	35771.6	35762.6	36181.8	35529.1	34238.4	32794.8	33099.4	32879.7	33562.2	35744	37704	36794.7	33849.7	30443.1
21/03/2012	WED	27405.2	25322.1	24098.3	23820.8	23635.5	24407	26904.1	29971.4	33814.1	35886.5	36703.4	36828.8	36935.5	36386.8	34490.6	33484.7	33320.3	33344.7	33357.2	35659.6	37639.7	36680.1	33962.7	30730.8
22/03/2012	THU	28078.6	26007.4	24996.3	24324.9	24193.1	24622.3	26945.6	30602.5	33712.3	35014.1	35291.2	35148.8	34493.4	33956.1	32123.4	31654.3	31500.2	31250.5	31264.5	33847.5	36677.3	36069.4	33470.2	30413.7
23/03/2012	FRI	27852.5	25721.1	24382.2	23669.8	23352.3	24064.4	26535.8	30134.6	32697.8	34210.5	34742.7	34532.2	33968.2	33255.2	31704.1	30936.4	30421.3	30494.9	30894.6	33600	35227	34190.3	32028.6	29574.8
24/03/2012	SAT	27469.3	25322.2	23748.7	23183.6	22374.4	22423.8	22437.1	22673.5	25148.1	27560.2	29809	29780.3	29516.7	29452.8	28926.3	27280.1	26703.9	26396.4	27121.6	29364.1	31456	31266.1	29284.9	27321.7
25/03/2012	SUN	24539	22946.2	22946.2	20827	20518.2	20217.1	20445.4	21364.6	20867.9	22416.2	24502.9	25643.7	25737.7	25644.7	25604.3	24307.1	23299	23094.9	22823.4	23799.2	26830.1	30148.6	28707.8	26818.8
26/03/2012	MON	24212.6	22200.1	20936.4	20501	20505.5	21612.6	24470.2	29017.6	31797.4	32934.7	33649.7	33640.1	33377.7	33018.1	31536.3	30300.1	30048.2	30028.4	29473.9	30139.1	33022.1	34134.2	31490.9	28069.2
27/03/2012	TUE	25766.1	24185.9	22973.5	22480.5	22296.6	23208.6	25738.5	30150.9	32857.2	33280.2	33741.3	33656.7	33013.3	32512.8	31274.2	30474	30108.2	30222.8	29615.3	29777.5	33054.9	34680.7	31295.1	28227.1
28/03/2012	WED	25923.3	24019.8	22944.3	22548	22195.8	22994.4	25430.7	30130.1	32175	32613.9	33084.9	32586.3	32307.8	31999.6	30394.2	30003.9	29519.3	29500.7	29107.1	29176.3	31353.9	32748.7	29115.3	25963
29/03/2012	THU	23513	21656.5	20340.9	19705.3	19492.7	19502.6	20642.2	23353	25153.1	26859.3	27652.7	27515.9	27420.8	27195.5	26141.3	25207.4	24868.4	24700.1	24488	24539.4	27118.4	28822.9	27511	24660.1
30/03/2012	FRI	23367	21556.5	20456.8	20007.4	19923.6	20486.8	22950.8	27357.6	29895.3	31367	32197.1	31887.9	31986	31278.8	29932.4	29276.4	28807.8	28769.7	28249.1	28880.8	29878.6	31909.5	29910.5	27346
31/03/2012	SAT	25337.1	23681.2	22100.3	21428.1	21111.7	20762.6	21270.4	22219.3	23230.1	26062	28125	28833	28516.8	28394.9	27508.1	26455.4	25409.3	25238.1	25178.6	25312.2	27089.6	29353	27846.2	25615.9
01/04/2012	SUN	24098.2	22004.4	20378	19719.3	19395.6	19439	19654.6	19745.9	19989	22002.1	24084.5	24819.8	24676	24675.6	24389.8	23434.3	22664.1	22250.1	22450	22535.3	25459.4	28115.9	27756.7	25417.2
02/04/2012	MON	23427.9	21309.6	20119	19998.7	20381.6	20966.9	23293.8	26797.6	29244.4	30818.2	32094.9	32211.9	32082.9	31795	30610.8	29740.5	29554.3	29166.3	28605.3	28987.2	30524.2	32753.3	30223.6	27283
03/04/2012	TUE	24882.7	23366.9	22152.3	21596.7	21375.8	21900.5	24147.9	27487.8	29500.8	31526.5	32590.6	32926	32790.4	32645.1	31047.8	30444.5	30364.7	30106.4	29551.6	29924	31832	33390.3	30281.5	27642
04/04/2012	WED	25425.7	23301.6	22287.3	21749.7	21305.8	21873.8	24095	26986	28969.7	31092	32505.7	32694.5	32585.5	32510.7	31208	30737.7	30393.4	30143.9	29637.2	29534.8	30912.9	32447.6	29782	27187.6
05/04/2012	THU	25149.4	23249.1	21698.8	20975.8	20542	20525.7	21080.2	21624.8	22926.6	24864.9	26649.2	27409.6	27820.9	28164.4	27042.7	25384	25035.1	24675.3	24700.9	25270.4	26809.8	29296	27859.6	25724.9
06/04/2012	FRI	23709.9	21910.3	20456.9	19926.3	19351.7	19171.7	19728	19662.6	19694.8	21446	23707.2	24638.3	25092.7	25161	24887.3	23673.7	22877.4	22612.8	22638.4	22816.5	25104.3	27387.7	26900.3	25480.8
07/04/2012	SAT	23856.5	21957.1	20583.4	19625	19398.1	19309.8	19882.9	20327.8	21402.3	24125.4	26219.8	26485.8	26537.1	26729	26334.5	25319.1	24468.6	24496.5	24388.7	24420.8	26209.4	29379	28039.1	26187.5
08/04/2012	SUN	24678	22514	21251	19982	19527	19477	19777	19978	20088	21755	23430	24170	24081	23951	23768	22849	22190	21905	22072	22383	24909	28313	27432	25626
09/04/2012	MON	23389.1	21161.8	19667.6	19094.4	18868	19324.7	20656.5	23024.6	24731.3	26622.2	27664.5	27658.4	27612	27316.2	26242.8	25477.5	25038.8	24757	24499.6	24748.4	26698.8	30098.5	28622.7	25933.4
10/04/2012	TUE	23782.9	21799	20837.2	20540.3	20038.7	20758.6	23742.4	27747.5	29793.6	31301	32399.7	32841	32780.7	32720.8	30782.4	30649.2	30449.9	30319.3	30154.9	29832.6	31606	33873.7	31246.5	28204.2
11/04/2012	WED	25889	23493.4	22556.7	22249	21989.4	22629.4	24985.1	28431.4	30887	32857.3	33276.1	33268.6	33287.3	33307.3	32086.9	30448.1	29560.8	29218.6	28631.4	28427.3	29237.6	30027.6	28832.1	26771.4
12/04/2012	THU	26110.6	24108.2	22869	22482.2	22137.5	22717.9	25350.9	28279	30998	32516.7	33354.5	33693.3	33874.6	33590.3	31751.2	31174.6	31159.2	30882.3	30638.8	30673.6	32462	34020.4	31763.3	28506.9
13/04/2012	FRI	26367.7	24171.7	23024	22543.2	22241.5	22767.2	25345.9	29270.5	31215.2	33157.3	33797.7	33573.9	33759.4	33293.1	31659.3	30617.4	30574.7	30384.5	30150	29670.7	30781.8	33456.5	31023.1	28576.6
14/04/2012	SAT	26523.4	25045.4	23249.3	22276.2	21397.6	21212.7	21983.7	23021.4	23728.2	26978.5	28881.3	29847.1	29939.4	29909.3	28825.8	27610	26500.2	26211	26205.1	27122	28446.9	30526.8	29067.2	26570.5
15/04/2012	SUN	25051.6	23128	21769.9	20964.8	20506.9	20446	20859.4	20684.5	21251.5	22950.2	25085.6	26351.4	26552.8	26859	26199.4	24785.3	24294	24121.2	23942.3	23917.6	26993.4	30072.2	29419.3	27436.8
16/04/2012	MON	24809.9	22728.4	21411.5	21262.1	20998.9	21302.9	24651.8	28119.1	31363.9	33024.8	33934	34183.1	33912.7	33309.9	31927.7	31019	31091	30617.8	30408.3	30294.3	32262	34724.2	32222.3	29497.6
17/04/2012	TUE	27126.8	24828.4	23799.8	23258.5	23048.7	23482.7	26113	28984.8	32011.7	33996.7	34541.5	34190.3	34464.9	33976.1	31996.8	31277	31201.9	31116.6	30810.5	30914.3	32490.5	34971.1	32210.6	29454.2
18/04/2012	WED	26845.6	24564.5	23250.1	23071.8	22950.7	23170.8	25658.7	29543.5	32544.7	33857.1	34576.3	34737.6	34646.4	33818	32624.7	32179	31612.1	31653.7	31284.9	31385.8	33489.4	35617.2	32178	29067.4
19/04/2012	THU	26652	24865.8	23839.5	23102.4	22950.3	23438.1	25787.4	29472.7	32390.1	33993.9	34722.9	34821.5	34952.3	34202.4	32506.2	32003.9	32071.6	32211.5	31666.2	31966.2	32378.4	34717.5	32495.7	29570.2
20/04/2012	FRI	26915.4	24975.5	23833	23173.2	23134.9	23755.6	26123.8	29743.8	32046.3	33700	33960.9	34113.2	34214.2	33317.7	31943.5	31490.2	30992.1	30920.1	30306.4	30446.7	31501.3	33075.9	31508.9	28742.3
